1.888	0.000	0.000
1.903	0.000	0.000
1.919	0.000	0.000
1.934	0.000	0.000
1.950	0.000	0.000
1.966	0.000	0.000
1.981	0.000	0.000
1.997	0.000	0.000
2.012	0.000	0.000
2.028	0.000	0.000
2.044	0.000	0.000
2.059	0.000	0.000
2.075	0.000	0.000
2.090	0.000	0.000
2.106	0.000	0.000
2.122	0.000	0.000
2.137	0.000	0.000
2.153	0.000	0.000
2.168	0.000	0.000
2.184	0.000	0.000
2.200	0.000	0.000
2.215	0.000	0.000
2.246	0.000	0.000
2.262	0.000	0.000
2.278	0.000	0.000
2.293	0.000	0.000
2.309	0.000	0.000
2.324	0.000	0.000
2.340	0.000	0.000
2.356	0.000	0.000
2.371	0.000	0.000
2.387	0.000	0.000
2.402	0.000	0.000
2.418	0.000	0.000
2.434	0.000	0.000
2.449	0.000	0.000
2.465	0.000	0.000
2.480	0.000	0.000
2.496	0.000	0.000
2.512	0.000	0.000
2.527	0.000	0.000
2.543	0.000	0.000
2.558	0.000	0.000
2.574	0.000	0.000
2.590	0.000	0.000
2.605	0.000	0.000
2.621	0.000	0.000
2.636	0.000	0.000
2.652	0.000	0.000
2.668	0.000	0.000
2.683	0.000	0.000
2.699	0.000	0.000
2.714	0.000	0.000
2.730	0.000	0.000
2.746	0.000	0.000
2.761	0.000	0.000
2.777	0.000	0.000
2.792	0.000	0.000
2.808	0.000	0.000
2.824	0.000	0.143
2.855	0.005	0.695
2.870	0.032	1.120
2.886	0.062	1.592
2.902	0.087	2.030
2.917	0.098	2.277
2.933	0.101	2.254
2.948	0.106	2.191
2.964	0.106	2.231
2.980	0.101	2.056
2.995	0.094	1.897
3.011	0.087	1.753
3.026	0.075	1.612
3.042	0.069	1.490
3.058	0.060	1.373
3.073	0.060	1.270
3.089	0.052	1.168
3.104	0.046	1.076
3.120	0.041	0.994
3.136	0.041	0.977
3.151	0.046	1.299
3.167	0.051	1.196
3.182	0.046	1.095
3.198	0.041	1.007
3.214	0.041	0.934
3.229	0.037	0.862
3.245	0.032	0.791
3.260	0.025	0.729
3.276	0.023	0.672
3.292	0.023	0.621
3.307	0.020	0.575
3.323	0.018	0.529
3.338	0.014	0.483
3.354	0.011	0.446
3.370	0.011	0.414
3.385	0.011	0.382
3.401	0.009	0.350
3.416	0.005	0.319
3.432	0.002	0.294
3.448	0.002	0.273
3.479	0.005	0.253
3.494	0.002	0.232
3.510	0.000	0.212
3.526	0.000	0.193
3.541	0.000	0.179
3.557	0.000	0.166
3.572	0.000	0.469
3.588	0.023	0.810
3.604	0.052	1.345
3.619	0.083	2.040
3.635	0.097	2.352
3.650	0.103	2.352
3.666	0.110	2.254
3.682	0.124	2.352
3.697	0.135	2.352
3.713	0.135	2.352
3.728	0.129	2.352
3.744	0.131	2.352
3.760	0.138	2.352
3.775	0.143	2.352
3.791	0.138	2.352
3.806	0.133	2.352
3.822	0.133	2.352
3.838	0.138	2.352
3.853	0.144	2.352
3.869	0.140	2.352
3.884	0.133	2.352
3.900	0.133	2.352
3.916	0.140	2.352
3.931	0.143	2.352
3.947	0.140	2.352
3.962	0.133	2.352
3.978	0.133	2.352
3.994	0.140	2.352
4.009	0.143	2.352
4.025	0.140	2.352
4.040	0.133	2.352
4.056	0.133	2.352
4.072	0.140	2.352
4.103	0.144	2.352
4.118	0.143	2.352
4.134	0.133	2.352
4.150	0.133	2.352
4.165	0.138	2.352
4.181	0.143	2.352
4.196	0.140	2.352
4.212	0.133	2.352
4.228	0.133	2.352
4.243	0.138	2.352
4.259	0.143	2.352
4.274	0.140	2.352
4.290	0.133	2.352
4.306	0.133	2.352
4.321	0.140	2.352
4.337	0.143	2.352
4.352	0.140	2.352
4.368	0.133	2.352
4.384	0.133	2.352
4.399	0.140	2.352
4.415	0.144	2.352
4.430	0.135	2.352
4.446	0.121	2.352
4.462	0.110	2.203
4.477	0.101	2.038
4.493	0.097	1.886
4.508	0.087	1.743
4.524	0.075	1.612
4.540	0.069	1.488
4.555	0.062	1.375
4.571	0.060	1.274
4.586	0.055	1.178
4.602	0.051	1.086
4.618	0.041	1.003
4.633	0.037	0.926
4.649	0.034	0.860
4.664	0.034	0.793
4.680	0.028	0.731
4.696	0.025	0.676
4.727	0.020	0.626
4.742	0.020	0.580
4.758	0.018	0.535
4.774	0.014	0.492
4.789	0.009	0.453
4.805	0.009	0.419
4.820	0.009	0.388
4.836	0.009	0.361
4.852	0.006	0.327
4.867	0.002	0.296
4.883	0.000	0.281
4.898	0.005	0.262
4.914	0.005	0.235
4.930	0.000	0.255
4.945	0.028	0.938
4.961	0.064	1.582
4.976	0.097	2.352
4.992	0.110	2.352
5.008	0.117	2.352
5.023	0.124	2.245
5.039	0.108	2.148
5.054	0.101	1.987
5.070	0.092	1.837
5.086	0.083	1.693
5.101	0.074	1.564
5.117	0.066	1.442
5.132	0.062	1.334
5.148	0.060	1.235
5.164	0.051	1.136
5.179	0.043	1.046
5.195	0.039	0.968
5.210	0.039	0.897
5.226	0.048	1.812
5.242	0.080	2.148
5.257	0.106	2.309
5.273	0.129	2.352
5.288	0.143	2.352
5.304	0.143	2.352
5.320	0.140	2.352
5.351	0.138	2.352
5.366	0.124	2.352
5.382	0.115	2.245
5.398	0.106	2.072
5.413	0.094	1.911
5.429	0.085	1.766
5.444	0.075	1.633
5.460	0.074	1.511
5.476	0.069	1.398
5.491	0.060	1.288
5.507	0.051	1.187
5.522	0.048	1.097
5.538	0.046	1.028
5.554	0.043	1.661
5.569	0.039	1.207
5.585	0.071	1.708
5.600	0.106	2.222
5.616	0.133	2.352
5.632	0.144	2.352
5.647	0.133	2.352
5.663	0.120	2.352
5.678	0.110	2.236
5.694	0.106	2.067
5.710	0.097	1.909
5.725	0.087	1.762
5.741	0.075	1.624
5.756	0.069	1.504
5.772	0.069	1.389
5.788	0.064	1.285
5.803	0.055	1.182
5.819	0.046	1.076
5.834	0.051	1.159
5.850	0.048	1.081
5.866	0.046	0.989
5.881	0.039	0.906
5.897	0.032	0.834
5.912	0.029	0.773
5.928	0.028	0.713
5.944	0.028	0.662
5.959	0.023	0.607
5.990	0.016	0.558
6.006	0.014	0.515
6.022	0.014	0.480
6.037	0.016	0.446
6.053	0.009	0.405
6.068	0.000	0.000
6.084	0.009	0.041
6.100	0.014	0.814
6.115	0.000	1.000
6.131	0.000	0.158
6.146	0.009	0.402
6.162	0.006	0.373
6.178	0.009	0.347
6.193	0.006	0.322
6.209	0.005	0.292
6.224	0.000	0.267
6.240	0.000	0.246
6.256	0.002	0.230
6.271	0.002	0.212
6.287	0.000	0.193
6.302	0.000	0.172
6.318	0.018	0.745
6.334	0.051	1.596
6.349	0.069	2.090
6.365	0.083	1.693
6.380	0.071	1.559
6.396	0.064	1.440
6.412	0.062	1.329
6.427	0.057	1.228
6.443	0.051	1.127
6.458	0.043	1.037
6.474	0.039	0.957
6.490	0.039	0.888
6.505	0.046	1.697
6.521	0.075	1.989
6.536	0.101	2.190
6.552	0.126	2.352
6.568	0.138	2.352
6.583	0.129	2.352
6.614	0.115	2.268
6.630	0.103	2.095
6.646	0.092	1.934
6.661	0.087	1.791
6.677	0.083	1.653
6.692	0.074	1.527
6.708	0.064	1.408
6.724	0.060	1.299
6.739	0.055	1.205
6.755	0.064	1.877
6.770	0.083	1.969
6.786	0.101	2.076
6.802	0.115	2.352
6.817	0.124	2.352
6.833	0.121	2.352
6.848	0.110	2.190
6.864	0.098	2.019
6.880	0.089	1.868
6.895	0.085	1.725
6.911	0.078	1.596
6.926	0.069	1.472
6.942	0.060	1.357
6.958	0.055	1.256
6.973	0.055	1.159
6.989	0.051	1.074
7.004	0.041	0.986
7.020	0.037	0.911
7.036	0.029	0.837
7.051	0.032	0.777
7.067	0.028	0.718
7.082	0.025	0.660
7.098	0.018	0.609
7.114	0.018	0.563
7.129	0.018	0.524
7.145	0.016	0.483
7.160	0.014	0.442
7.176	0.009	0.405
7.192	0.006	0.377
7.207	0.009	0.351
7.238	0.009	0.324
7.254	0.005	0.296
7.270	0.000	0.269
7.285	0.018	0.733
7.301	0.048	1.615
7.316	0.074	2.098
7.332	0.087	2.079
7.348	0.106	2.144
7.363	0.115	2.352
7.379	0.115	2.265
7.394	0.106	2.090
7.410	0.094	1.925
7.426	0.085	1.776
7.441	0.078	1.642
7.457	0.074	1.518
7.472	0.069	1.403
7.488	0.060	1.290
7.504	0.051	1.191
7.519	0.048	1.099
7.535	0.046	1.018
7.550	0.041	0.943
7.566	0.037	0.865
7.582	0.029	0.796
7.597	0.028	0.736
7.613	0.028	0.685
7.628	0.025	0.630
7.644	0.018	0.580
7.660	0.014	0.534
7.675	0.014	0.492
7.691	0.014	0.457
7.706	0.014	0.423
7.722	0.009	0.386
7.738	0.005	0.356
7.753	0.005	0.331
7.769	0.006	0.308
7.784	0.006	0.282
7.800	0.000	0.258
7.816	0.000	0.236
7.831	0.000	0.218
7.862	0.000	0.202
7.878	0.000	0.190
7.894	0.000	0.170
7.909	0.000	0.156
7.925	0.000	0.144
7.940	0.000	0.138
7.956	0.000	0.126
7.972	0.000	0.115
7.987	0.000	0.103
8.003	0.000	0.097
8.018	0.000	0.092
8.034	0.000	0.083
8.050	0.000	0.074
8.065	0.000	0.161
8.081	0.025	1.044
8.096	0.051	1.329
8.112	0.052	1.224
8.128	0.051	1.122
8.143	0.043	1.030
8.159	0.041	0.952
8.174	0.037	0.880
8.190	0.034	0.810
8.206	0.029	0.745
8.221	0.023	0.685
8.237	0.023	0.632
8.252	0.020	0.586
8.268	0.018	0.538
8.284	0.014	0.492
8.299	0.009	0.451
8.315	0.011	0.437
8.330	0.046	1.662
8.346	0.074	2.208
8.362	0.097	2.021
8.377	0.087	1.846
8.393	0.083	1.707
8.408	0.078	1.578
8.424	0.071	1.455
8.440	0.062	1.340
8.455	0.055	1.237
8.486	0.051	1.141
8.502	0.048	1.053
8.518	0.043	0.975
8.533	0.037	0.897
8.549	0.032	0.823
8.564	0.029	0.764
8.580	0.028	0.708
8.596	0.028	0.653
8.611	0.020	0.598
8.627	0.016	0.547
8.642	0.016	0.511
8.658	0.014	0.471
8.674	0.014	0.437
8.689	0.009	0.397
8.705	0.009	0.370
8.720	0.006	0.342
8.736	0.028	1.262
8.752	0.064	2.182
8.767	0.094	2.283
8.783	0.117	2.352
8.798	0.133	2.352
8.814	0.143	2.352
8.830	0.138	2.352
8.845	0.138	2.352
8.861	0.143	2.352
8.876	0.147	2.352
8.892	0.135	2.352
8.908	0.124	2.352
8.923	0.110	2.210
8.939	0.101	2.042
8.954	0.092	1.888
8.970	0.087	1.748
8.986	0.078	1.616
9.001	0.071	1.490
9.017	0.062	1.375
9.032	0.057	1.271
9.048	0.064	1.707
9.064	0.085	2.352
9.079	0.106	2.352
9.110	0.124	2.352
9.126	0.143	2.352
9.142	0.144	2.352
9.157	0.143	2.352
9.173	0.138	2.352
9.188	0.143	2.352
9.204	0.149	2.352
9.220	0.152	2.352
9.235	0.144	2.352
9.251	0.143	2.352
9.266	0.144	2.352
9.282	0.149	2.352
9.298	0.149	2.352
9.313	0.144	2.352
9.329	0.143	2.352
9.344	0.144	2.352
9.360	0.149	2.352
9.376	0.149	2.352
9.391	0.143	2.352
9.407	0.143	2.352
9.422	0.131	2.352
9.438	0.121	2.352
9.454	0.115	2.254
9.469	0.106	2.084
9.485	0.094	1.923
9.500	0.085	1.777
9.516	0.078	1.647
9.532	0.074	1.524
9.547	0.066	1.408
9.563	0.060	1.299
9.578	0.052	1.201
9.594	0.048	1.113
9.610	0.046	1.030
9.625	0.043	0.952
9.641	0.034	0.876
9.656	0.032	0.810
9.672	0.029	0.750
9.688	0.028	0.695
9.703	0.025	0.641
9.734	0.020	0.591
9.750	0.016	0.543
9.766	0.016	0.506
9.781	0.016	0.469
9.797	0.014	0.432
9.812	0.009	0.396
9.828	0.006	0.363
9.844	0.005	0.338
9.859	0.009	0.315
9.875	0.005	0.290
9.890	0.002	0.262
9.906	0.000	0.244
9.922	0.000	0.225
9.937	0.002	0.212
9.953	0.000	0.193
9.968	0.000	0.177
9.984	0.000	0.161
10.000	0.000	0.152
10.015	0.000	0.143
10.031	0.000	0.129
10.046	0.000	0.115
10.062	0.000	0.106
10.078	0.000	0.098
10.093	0.000	0.094
10.109	0.000	0.087
10.124	0.000	0.074
10.140	0.000	0.066
10.156	0.005	0.000
10.171	0.005	1.067
10.187	0.170	0.658
10.202	0.000	0.000
10.218	0.262	0.971
10.234	0.593	1.753
10.249	1.009	2.260
10.265	1.122	2.352
10.280	0.926	2.233
10.296	0.846	2.180
10.312	0.991	2.352
10.343	1.228	2.352
10.358	1.288	2.352
10.374	1.074	2.352
10.390	0.954	2.297
10.405	1.064	2.352
10.421	0.954	2.314
10.436	1.017	2.352
10.452	0.980	2.352
10.468	0.282	2.079
10.483	0.131	1.923
10.499	0.094	1.780
10.514	0.083	1.644
10.530	0.075	1.523
10.546	0.069	1.405
10.561	0.060	1.297
10.577	0.052	1.196
10.608	0.048	1.106
10.624	0.039	0.980
10.639	0.037	0.908
10.655	0.039	0.842
10.670	0.037	0.775
10.686	0.028	0.713
10.702	0.018	0.658
10.717	0.018	0.609
10.733	0.025	0.566
10.748	0.023	0.520
10.764	0.014	0.478
10.780	0.005	0.439
10.795	0.009	0.409
10.811	0.014	0.382
10.826	0.014	0.350
10.842	0.002	0.317
10.858	0.000	0.292
10.873	0.002	0.271
10.889	0.005	0.253
10.904	0.002	0.232
10.920	0.000	0.213
10.936	0.000	0.195
10.951	0.000	0.181
10.982	0.000	0.167
10.998	0.000	0.154
11.014	0.000	0.143
11.029	0.000	0.131
11.045	0.000	0.120
11.060	0.179	0.120
11.076	0.244	0.097
11.092	0.000	0.078
11.107	0.000	0.064
11.123	0.000	0.064
11.138	0.285	0.051
11.154	0.322	0.032
11.170	0.000	0.014
11.185	0.000	0.005
11.201	0.000	0.011
11.216	0.294	0.002
11.232	0.340	0.000
11.248	0.000	0.000
11.263	0.000	0.000
11.279	0.000	0.000
11.294	0.299	0.000
11.310	0.333	0.000
11.326	0.000	0.000
11.341	0.000	0.000
11.357	0.000	0.000
11.372	0.305	0.000
11.388	0.336	0.000
11.404	0.000	0.000
11.419	0.000	0.000
11.435	0.000	0.000
11.450	0.296	0.000
11.466	0.338	0.000
11.482	0.000	0.000
11.497	0.000	0.000
11.513	0.000	0.000
11.528	0.287	0.000
11.544	0.345	0.000
11.560	0.000	0.000
11.575	0.000	0.000
11.606	0.000	0.000
11.622	0.304	0.000
11.638	0.350	0.000
11.653	0.000	0.000
11.669	0.000	0.000
11.684	0.000	0.000
11.700	0.294	0.000
11.716	0.328	0.000
11.731	0.000	0.000
11.747	0.000	0.000
11.762	0.000	0.000
11.778	0.000	0.000
11.794	0.000	0.000
11.809	0.000	0.000
11.825	0.000	0.000
11.840	0.000	0.000
11.856	0.000	0.000
11.872	0.000	0.000
11.887	0.000	0.000
11.903	0.000	0.000
11.918	0.000	0.000
11.934	0.000	0.000
11.950	0.000	0.000
11.965	0.000	0.000
11.981	0.000	0.000
11.996	0.000	0.000
12.012	0.000	0.000
12.028	0.000	0.000
12.043	0.000	0.000
12.059	0.000	0.000
12.074	0.000	0.000
12.090	0.000	0.000
12.106	0.000	0.000
12.121	0.000	0.000
12.137	0.000	0.000
12.152	0.000	0.000
12.168	0.000	0.000
12.184	0.000	0.000
12.199	0.000	0.000
12.230	0.000	0.000
12.246	0.000	0.000
12.262	0.000	0.000
12.277	0.000	0.000
12.293	0.000	0.000
12.308	0.000	0.000
12.324	0.000	0.000
12.340	0.000	0.000
12.355	0.000	0.000
12.371	0.000	0.000
12.386	0.000	0.000
12.402	0.000	0.000
12.418	0.000	0.000
12.433	0.000	0.000
12.449	0.000	0.000
12.464	0.000	0.000
12.480	0.000	0.000
12.496	0.000	0.000
12.511	0.000	0.000
12.527	0.000	0.000
12.542	0.000	0.000
12.558	0.000	0.000
12.574	0.000	0.000
12.589	0.000	0.000
12.605	0.000	0.000
12.620	0.000	0.000
12.636	0.000	0.000
12.652	0.000	0.000
12.667	0.000	0.000
12.683	0.000	0.000
12.698	0.000	0.000
12.714	0.000	0.000
12.730	0.000	0.000
12.745	0.000	0.000
12.761	0.000	0.000
12.776	0.000	0.000
12.792	0.000	0.000
12.808	0.000	0.000
12.823	0.000	0.000
12.854	0.000	0.000
12.870	0.000	0.000
12.886	0.000	0.000
12.901	0.000	0.000
12.917	0.000	0.000
12.932	0.000	0.000
12.948	0.000	0.000
12.964	0.000	0.000
12.979	0.000	0.000
12.995	0.000	0.000
13.010	0.000	0.000
13.026	0.000	0.000
13.042	0.000	0.000
13.057	0.000	0.000
13.073	0.000	0.000
13.088	0.000	0.000
13.104	0.000	0.000
13.120	0.000	0.000
13.135	0.000	0.000
13.151	0.000	0.000
13.166	0.000	0.000
13.182	0.000	0.000
13.198	0.000	0.000
13.213	0.000	0.000
13.229	0.000	0.000
13.244	0.000	0.000
13.260	0.000	0.000
13.276	0.000	0.000
13.291	0.000	0.000
13.307	0.000	0.000
13.322	0.000	0.000
13.338	0.000	0.000
13.354	0.000	0.000
13.369	0.000	0.000
13.385	0.000	0.000
13.416	0.000	0.000
13.432	0.000	0.000
13.447	0.000	0.000
13.463	0.000	0.000
13.478	0.000	0.000
13.494	0.000	0.000
13.510	0.000	0.000
13.525	0.000	0.000
13.541	0.000	0.000
13.556	0.000	0.000
13.572	0.000	0.000
13.588	0.014	1.467
13.603	0.074	2.107
13.619	0.115	2.352
13.634	0.138	2.352
13.650	0.147	2.352
13.666	0.144	2.352
13.681	0.143	2.352
13.697	0.147	2.352
13.712	0.154	2.352
13.744	0.152	2.352
13.759	0.156	2.352
13.775	0.154	2.352
13.790	0.147	2.352
13.806	0.144	2.352
13.822	0.152	2.352
13.837	0.156	2.352
13.853	0.156	2.352
13.868	0.149	2.352
13.884	0.147	2.352
13.915	0.152	2.352
13.931	0.147	2.352
13.946	0.143	2.352
13.962	0.133	2.352
13.978	0.124	2.352
13.993	0.112	2.219
14.009	0.101	2.049
14.024	0.092	1.895
14.040	0.087	1.757
14.056	0.078	1.626
14.087	0.071	1.504
14.102	0.064	1.336
14.118	0.055	1.235
14.134	0.051	1.136
14.149	0.046	1.051
14.165	0.041	0.975
14.180	0.041	0.902
14.196	0.037	0.830
14.212	0.028	0.764
14.227	0.025	0.706
14.243	0.025	0.655
14.258	0.018	0.580
14.274	0.016	0.538
14.290	0.018	0.499
14.305	0.014	0.460
14.321	0.074	0.957
14.336	0.377	1.412
14.352	0.782	1.983
14.368	1.035	2.352
14.383	0.727	2.352
14.414	0.239	1.225
14.430	0.069	1.104
14.446	0.046	1.017
14.461	0.039	0.938
14.477	0.037	0.869
14.492	0.034	0.805
14.508	0.032	0.741
14.524	0.025	0.681
14.539	0.016	0.626
14.555	0.018	0.580
14.586	0.051	1.955
14.602	0.115	2.352
14.617	0.133	2.352
14.633	0.138	2.352
14.648	0.143	2.352
14.664	0.133	2.352
14.680	0.124	2.352
14.695	0.115	2.270
14.711	0.106	2.095
14.726	0.094	1.932
14.758	0.085	1.787
14.773	0.074	1.587
14.789	0.066	1.467
14.804	0.062	1.357
14.820	0.060	1.256
14.836	0.052	1.156
14.851	0.046	1.067
14.867	0.041	0.984
14.882	0.039	0.911
14.898	0.037	0.842
14.914	0.032	0.779
14.929	0.029	0.695
14.945	0.025	0.639
14.960	0.020	0.586
14.976	0.016	0.540
14.992	0.016	0.501
15.023	0.016	0.465
15.038	0.014	0.428
15.054	0.009	0.391
15.070	0.005	0.359
15.085	0.005	0.322
15.101	0.005	0.294
15.116	0.002	0.269
15.132	0.005	0.239
15.148	0.000	0.218
15.163	0.000	0.198
15.179	0.000	0.184
15.194	0.000	0.170
15.210	0.000	0.158
15.241	0.000	0.144
15.257	0.000	0.131
15.272	0.000	0.117
15.288	0.000	0.106
15.304	0.000	0.097
15.319	0.000	0.092
15.335	0.000	0.087
15.350	0.000	0.078
15.366	0.000	0.069
15.382	0.000	0.062
15.413	0.000	0.060
15.428	0.000	0.048
15.444	0.000	0.048
15.460	0.000	0.046
15.475	0.000	0.039
15.491	0.000	0.032
15.506	0.000	0.028
15.522	0.000	0.023
15.538	0.000	0.028
15.553	0.000	0.023
15.569	0.000	0.018
15.584	0.000	0.018
15.600	0.000	0.009
15.616	0.000	0.011
15.647	0.000	0.014
15.662	0.000	0.011
15.678	0.000	0.009
15.694	0.000	0.000
15.709	0.000	0.005
15.725	0.000	0.005
15.740	0.000	0.006
15.756	0.000	0.005
15.772	0.000	0.002
15.787	0.000	0.002
15.803	0.000	0.000
15.818	0.000	0.000
15.834	0.000	0.000
15.850	0.000	0.000
15.865	0.000	0.000
15.881	0.000	0.543
15.896	0.060	1.688
15.928	0.106	2.352
15.943	0.131	2.352
15.959	0.143	2.352
15.974	0.133	2.352
15.990	0.124	2.352
16.006	0.110	2.205
16.021	0.101	2.038
16.037	0.094	1.881
16.052	0.087	1.741
16.068	0.078	1.605
16.099	0.069	1.481
16.115	0.062	1.317
16.130	0.055	1.214
16.146	0.048	1.118
16.162	0.046	1.035
16.177	0.043	0.959
16.193	0.037	0.883
16.208	0.032	0.811
16.224	0.028	0.750
16.240	0.028	0.695
16.255	0.028	0.644
16.286	0.018	0.568
16.302	0.037	1.564
16.318	0.074	2.205
16.333	0.106	2.352
16.349	0.126	2.352
16.364	0.138	2.352
16.380	0.138	2.352
16.396	0.124	2.352
16.411	0.112	2.259
16.427	0.101	2.088
16.442	0.089	1.851
16.458	0.083	1.711
16.474	0.075	1.584
16.489	0.074	1.465
16.505	0.064	1.354
16.520	0.060	1.543
16.536	0.094	2.070
16.552	0.124	2.352
16.583	0.131	2.352
16.598	0.131	2.352
16.614	0.124	2.352
16.630	0.115	2.245
16.645	0.101	2.070
16.661	0.092	1.911
16.676	0.087	1.773
16.692	0.092	2.263
16.708	0.103	2.352
16.723	0.120	2.352
16.739	0.133	2.352
16.770	0.143	2.352
16.786	0.138	2.352
16.801	0.126	2.352
16.817	0.120	2.318
16.832	0.108	2.144
16.848	0.097	1.978
16.864	0.087	1.826
16.879	0.083	1.690
16.895	0.078	1.566
16.910	0.069	1.444
16.942	0.060	1.331
16.957	0.055	1.187
16.973	0.046	1.092
16.988	0.041	1.009
17.004	0.041	0.936
17.020	0.041	0.865
17.035	0.032	0.796
17.051	0.039	0.738
17.066	0.000	0.687
17.082	0.023	0.635
17.098	0.336	0.584
17.113	0.018	0.515
17.129	0.351	0.466
17.144	0.195	0.419
17.160	0.000	0.379
17.176	0.000	0.354
17.191	0.000	0.328
17.222	0.336	0.294
17.238	0.179	0.259
17.254	0.000	0.225
17.269	0.000	0.097
17.285	0.000	0.000
17.300	0.000	0.000
17.316	0.000	0.083
17.332	0.235	0.147
17.347	0.112	0.018
17.363	0.000	0.000
17.378	0.000	0.000
17.394	0.000	0.051
17.410	0.225	0.129
17.441	0.115	0.000
17.456	0.218	0.138
17.472	0.101	0.000
17.488	0.000	0.000
17.503	0.000	0.000
17.519	0.000	0.051
17.534	0.216	0.143
17.550	0.097	0.006
17.566	0.000	0.000
17.581	0.000	0.000
17.612	0.000	0.051
17.628	0.000	0.000
17.644	0.000	0.043
17.659	0.221	0.143
17.675	0.097	0.005
17.690	0.000	0.000
17.706	0.000	0.000
17.722	0.000	0.041
17.737	0.216	0.147
17.753	0.000	0.051
17.784	0.221	0.144
17.800	0.000	0.052
17.815	0.223	0.144
17.831	0.101	0.000
17.846	0.000	0.000
17.862	0.000	0.000
17.878	0.000	0.055
17.893	0.235	0.133
17.909	0.117	0.000
17.924	0.000	0.000
17.956	0.000	0.000
17.971	0.000	0.000
17.987	0.000	0.000
18.002	0.000	0.037
18.018	0.225	0.129
18.034	0.101	0.000
18.049	0.000	0.000
18.065	0.000	0.000
18.080	0.000	0.046
18.096	0.225	0.140
18.112	0.103	0.000
18.143	0.221	0.147
18.158	0.092	0.000
18.174	0.000	0.000
18.190	0.000	0.000
18.205	0.000	0.048
18.221	0.235	0.083
18.236	0.124	0.000
18.252	0.000	0.000
18.268	0.000	0.000
18.283	0.000	0.000
18.299	0.000	0.000
18.314	0.000	0.000
18.330	0.290	0.000
18.346	0.140	0.000
18.361	0.000	0.000
18.377	0.000	0.000
18.392	0.000	0.000
18.408	0.285	0.000
18.424	0.131	0.000
18.455	0.000	0.000
18.470	0.089	0.000
18.486	0.000	0.000
18.502	0.000	0.000
18.517	0.000	0.000
18.533	0.147	0.000
18.548	0.037	0.000
18.564	0.000	0.000
18.580	0.060	0.000
18.595	0.000	0.000
18.626	0.000	0.000
18.642	0.000	0.000
18.658	0.000	0.000
18.673	0.000	0.000
18.689	0.000	0.000
18.704	0.000	0.000
18.720	0.000	0.000
18.736	0.000	0.000
18.751	0.000	0.000
18.767	0.000	0.000
18.798	0.000	0.000
18.814	0.000	0.000
18.829	0.000	0.000
18.845	0.000	0.000
18.860	0.000	0.000
18.876	0.000	0.000
18.892	0.000	0.000
18.907	0.000	0.000
18.923	0.000	0.000
18.938	0.000	0.000
18.954	0.000	0.000
18.970	0.000	0.000
18.985	0.000	0.000
19.001	0.000	0.000
19.016	0.000	0.000
19.032	0.000	0.370
19.048	0.005	1.214
19.079	0.037	1.607
19.094	0.074	1.665
19.110	0.101	1.932
19.126	0.117	2.352
19.141	0.117	2.352
19.157	0.112	2.231
19.172	0.106	2.056
19.188	0.097	1.897
19.204	0.083	1.748
19.219	0.075	1.615
19.235	0.071	1.495
19.250	0.069	1.380
